tableId,label,length,numberOfCellsContainingCountry,percentageOfCellsContainingCountry,numberOfCellsContainingCountryNames,percentageOfCellsContainingCountryNames,resultAlwaysFirst,resultAlwaysEmpty,resultTengli,resultChen,resultFindCrossing,resultFindCountry,resultFindCountryNames,resultClassifier
97289855_4526395714009880898-0,false,20,0,0.0,0,0.0,true,false,false,false,false,false,false,false
97289855_4526395714009880898-0,false,20,0,0.0,0,0.0,false,false,false,false,false,false,false,false
97289855_4526395714009880898-0,false,20,0,0.0,0,0.0,false,false,false,false,false,false,false,false
97289855_4526395714009880898-0,false,20,0,0.0,0,0.0,false,false,false,false,false,false,false,false
97289855_4526395714009880898-0,false,20,0,0.0,0,0.0,false,false,false,false,false,false,false,false
33614880_1875516406917529528-0,false,21,0,0.0,0,0.0,false,false,false,false,false,false,false,false
33614880_1875516406917529528-0,false,21,0,0.0,0,0.0,false,false,false,false,false,false,false,false
33614880_1875516406917529528-0,false,1,0,0.0,0,0.0,false,false,false,false,false,false,false,false
33614880_1875516406917529528-0,false,1,0,0.0,0,0.0,false,false,false,false,false,false,false,false
98705525_6598881134939787614-0,false,25,0,0.0,0,0.0,false,false,false,false,false,false,false,false
98705525_6598881134939787614-0,false,25,0,0.0,0,0.0,false,false,false,false,false,false,false,false
98705525_6598881134939787614-0,false,25,0,0.0,0,0.0,false,false,false,false,false,false,false,false
98705525_6598881134939787614-0,false,25,0,0.0,0,0.0,false,false,false,false,false,false,false,false
98705525_6598881134939787614-0,false,25,0,0.0,0,0.0,false,false,false,false,false,false,false,false
98705525_6598881134939787614-0,false,25,0,0.0,0,0.0,false,false,false,false,false,false,false,false
98705525_6598881134939787614-0,false,25,0,0.0,0,0.0,false,false,false,false,true,false,false,false
factbook.gatech.edu-admissions-and-enrollment.html-0,true,116,1,0.00862069,101,0.87068963,true,false,true,true,true,true,true,false
98705525_6598881134939787614-0,false,25,0,0.0,0,0.0,true,false,false,false,false,false,false,false
98705525_6598881134939787614-0,false,25,0,0.0,0,0.0,false,false,false,false,false,false,false,false
factbook.gatech.edu-admissions-and-enrollment.html-0,false,116,0,0.0,0,0.0,false,false,false,false,false,false,false,false
factbook.gatech.edu-admissions-and-enrollment.html-0,false,116,0,0.0,0,0.0,false,false,false,false,false,false,false,false
hitler.org.html-0,false,31,0,0.0,0,0.0,false,false,false,false,false,false,false,false
ibo.org.html-0,false,150,0,0.0,0,0.0,false,false,false,false,false,false,false,false
hitler.org.html-0,true,31,1,0.032258064,24,0.7741935,true,false,true,true,true,true,true,false
ibo.org.html-0,false,150,0,0.0,0,0.0,false,false,false,false,false,false,false,false
hitler.org.html-0,false,31,0,0.0,0,0.0,false,false,false,false,false,false,false,false
ibo.org.html-0,false,150,0,0.0,0,0.0,false,false,false,false,true,false,false,false
hitler.org.html-0,false,31,0,0.0,0,0.0,false,false,false,false,false,false,false,false
ibo.org.html-0,true,150,1,0.006666667,140,0.93333334,true,false,true,true,false,true,true,false
factbook.gatech.edu-admissions-and-enrollment.html-0,false,116,0,0.0,0,0.0,false,false,false,false,false,false,false,false
Countries distribution of family income.html-0,false,136,0,0.0,0,0.0,false,false,false,false,false,false,false,false
ibo.org.html-0,false,150,0,0.0,0,0.0,false,false,false,false,false,false,false,false
Countries distribution of family income.html-0,false,136,0,0.0,0,0.0,false,false,false,false,false,false,false,false
ibo.org.html-0,false,150,0,0.0,0,0.0,false,false,false,false,false,false,false,false
Countries distribution of family income.html-0,true,136,1,0.007352941,122,0.89705884,true,false,true,true,true,true,true,false
32257552_5041789417712594590-0,false,28,0,0.0,0,0.0,false,false,false,false,false,false,false,false
quotaproject.org.html-0,true,126,1,0.007936508,0,0.0,true,false,false,false,true,true,false,false
quotaproject.org.html-0,false,126,0,0.0,0,0.0,false,false,false,false,false,false,false,false
quotaproject.org.html-0,false,126,0,0.0,0,0.0,false,false,false,false,false,false,false,false
quotaproject.org.html-0,false,126,0,0.0,0,0.0,false,false,false,false,false,false,false,false
32257552_5041789417712594590-0,false,28,0,0.0,0,0.0,false,false,false,false,true,false,false,false
32257552_5041789417712594590-0,true,28,1,0.035714287,9,0.32142857,false,false,true,true,false,true,true,false
32257552_5041789417712594590-0,false,28,0,0.0,0,0.0,true,false,false,false,false,false,false,false
2338286_9159225464990809489-0,true,6,1,0.16666667,1,0.16666667,true,false,false,false,true,true,false,false
Number of nobel prize winners.html-0,false,37,0,0.0,0,0.0,false,false,false,false,false,false,false,false
Number of nobel prize winners.html-0,true,37,0,0.0,29,0.7837838,true,false,true,true,true,false,true,false
2338286_9159225464990809489-0,false,6,0,0.0,0,0.0,false,false,false,false,false,false,false,false
2338286_9159225464990809489-0,false,6,0,0.0,0,0.0,false,false,false,false,false,false,false,false
2338286_9159225464990809489-0,false,6,0,0.0,0,0.0,false,false,false,false,false,false,false,false
2338286_9159225464990809489-0,false,6,0,0.0,0,0.0,false,false,false,false,false,false,false,false
23.html-0,true,11,1,0.09090909,10,0.90909094,false,false,false,false,false,false,false,false
23.html-0,false,11,0,0.0,0,0.0,false,false,false,false,false,false,false,false
23.html-0,false,11,0,0.0,0,0.0,false,false,false,false,false,false,false,false
75946137_2541531880740058358-0,false,6,0,0.0,0,0.0,false,false,false,false,false,false,false,false
23.html-0,false,11,0,0.0,0,0.0,false,false,false,false,false,false,false,false
raycee1234.blogspot.de.html-0,false,45,0,0.0,0,0.0,true,false,false,false,false,false,false,false
allcountries.org.html-0,false,233,0,0.0,0,0.0,false,false,false,false,false,false,false,false
raycee1234.blogspot.de.html-0,false,45,0,0.0,0,0.0,false,false,false,false,false,false,false,false
allcountries.org.html-0,false,233,0,0.0,0,0.0,false,false,false,false,false,false,false,false
raycee1234.blogspot.de.html-0,false,45,0,0.0,0,0.0,false,false,false,false,false,false,false,false
raycee1234.blogspot.de.html-0,false,45,0,0.0,0,0.0,false,false,false,false,false,false,false,false
allcountries.org.html-0,true,233,1,0.0042918455,196,0.8412017,true,false,true,true,true,true,true,false
raycee1234.blogspot.de.html-0,false,45,0,0.0,0,0.0,false,false,false,false,false,false,false,false
raycee1234.blogspot.de.html-0,true,45,0,0.0,35,0.7777778,false,false,true,true,true,false,true,false
raycee1234.blogspot.de.html-0,false,45,0,0.0,0,0.0,false,false,false,false,false,false,false,false
raycee1234.blogspot.de.html-0,false,45,0,0.0,0,0.0,false,false,false,false,false,false,false,false
raycee1234.blogspot.de.html-0,false,45,0,0.0,0,0.0,false,false,false,false,false,false,false,false
raycee1234.blogspot.de.html-0,false,45,0,0.0,0,0.0,false,false,false,false,false,false,false,false
countryeconomy.com-national-debt.html-0,false,176,0,0.0,0,0.0,false,false,false,false,false,false,false,false
countryeconomy.com-national-debt.html-0,false,176,0,0.0,0,0.0,false,false,false,false,false,false,false,false
countryeconomy.com-national-debt.html-0,false,176,0,0.0,0,0.0,false,false,false,false,false,false,false,false
countryeconomy.com-national-debt.html-0,false,176,0,0.0,0,0.0,false,false,false,false,false,false,false,false
countryeconomy.com-national-debt.html-0,false,176,0,0.0,0,0.0,false,false,false,false,false,false,false,false
countryeconomy.com-national-debt.html-0,false,176,0,0.0,0,0.0,false,false,false,false,false,false,false,false
countryeconomy.com-national-debt.html-0,true,176,0,0.0,0,0.0,false,false,false,false,false,false,false,false
countryeconomy.com-national-debt.html-0,false,176,0,0.0,0,0.0,false,false,false,false,false,false,false,false
84371543_5761854738739225587-0,false,7,0,0.0,0,0.0,false,false,false,false,false,false,false,false
List_of_countries_by_number_of_television_broadcast_stations.html-0,false,235,0,0.0,0,0.0,true,false,false,false,false,false,false,false
List_of_countries_by_number_of_television_broadcast_stations.html-0,true,235,1,0.004255319,0,0.0,false,false,true,false,true,true,false,false
84371543_5761854738739225587-0,false,7,0,0.0,0,0.0,false,false,false,false,false,false,false,false
List_of_countries_by_number_of_television_broadcast_stations.html-0,false,235,0,0.0,0,0.0,false,false,false,false,false,false,false,false
84371543_5761854738739225587-0,false,7,0,0.0,0,0.0,false,false,false,false,false,false,false,false
List_of_countries_by_number_of_television_broadcast_stations.html-0,false,235,0,0.0,0,0.0,false,false,false,false,false,false,false,false
84371543_5761854738739225587-0,false,7,0,0.0,0,0.0,false,false,false,false,false,false,false,false
List_of_countries_by_number_of_television_broadcast_stations.html-0,false,235,0,0.0,0,0.0,false,false,false,false,false,false,false,false
84371543_5761854738739225587-0,false,7,0,0.0,0,0.0,false,false,false,false,false,false,false,false
84371543_5761854738739225587-0,false,7,0,0.0,0,0.0,false,false,false,false,false,false,false,false
84371543_5761854738739225587-0,false,7,0,0.0,0,0.0,false,false,false,false,false,false,false,false
84371543_5761854738739225587-0,false,7,0,0.0,0,0.0,false,false,false,false,false,false,false,false
84371543_5761854738739225587-0,false,7,0,0.0,0,0.0,false,false,false,false,false,false,false,false
allcountries.org.html-0,false,233,0,0.0,0,0.0,false,false,false,false,false,false,false,false
allcountries.org.html-0,false,233,0,0.0,0,0.0,false,false,false,false,false,false,false,false
75946137_2541531880740058358-0,false,6,0,0.0,0,0.0,true,false,false,false,false,false,false,false
allcountries.org.html-0,false,233,0,0.0,0,0.0,false,false,false,false,false,false,false,false
allcountries.org.html-0,false,233,0,0.0,0,0.0,false,false,false,false,false,false,false,false
84371543_5761854738739225587-0,false,7,0,0.0,3,0.42857143,false,false,false,false,false,false,false,false
allcountries.org.html-0,false,233,0,0.0,0,0.0,false,false,false,false,false,false,false,false
75946137_2541531880740058358-0,false,6,0,0.0,0,0.0,false,false,false,false,false,false,false,false
allcountries.org.html-0,false,233,0,0.0,0,0.0,false,false,false,false,false,false,false,false
75946137_2541531880740058358-0,false,6,0,0.0,0,0.0,false,false,false,false,false,false,false,false
75946137_2541531880740058358-0,true,6,0,0.0,4,0.6666667,false,false,true,true,true,false,true,false
allcountries.org.html-0,false,233,0,0.0,0,0.0,false,false,false,false,false,false,false,false
75946137_2541531880740058358-0,false,6,0,0.0,0,0.0,false,false,false,false,false,false,false,false
22946027_8211662911494672673-0,false,34,0,0.0,0,0.0,false,false,false,false,false,false,false,false
Global breast cancer incidence rate.html-0,false,183,0,0.0,0,0.0,false,false,false,false,false,false,false,false
military conscription legal age countries.html-0,false,196,0,0.0,0,0.0,false,false,false,false,false,false,false,false
Global breast cancer incidence rate.html-0,true,183,0,0.0,157,0.8579235,true,false,true,true,true,false,true,false
22946027_8211662911494672673-0,false,34,0,0.0,0,0.0,false,false,false,false,false,false,false,false
Global breast cancer incidence rate.html-0,false,183,0,0.0,0,0.0,false,false,false,false,false,false,false,false
74351830_1720648322423028216-0,false,8,0,0.0,0,0.0,false,false,false,false,false,false,false,false
74351830_1720648322423028216-0,false,8,0,0.0,0,0.0,false,false,false,false,false,false,false,false
74351830_1720648322423028216-0,false,8,0,0.0,0,0.0,false,false,false,false,false,false,false,false
74351830_1720648322423028216-0,false,8,0,0.0,0,0.0,true,false,false,false,true,false,false,false
Countries nuclear programs.html-0,true,37,0,0.0,28,0.7567568,true,false,true,true,true,false,true,false
Countries nuclear programs.html-0,false,37,0,0.0,0,0.0,false,false,false,false,false,true,false,false
Countries nuclear programs.html-0,false,37,0,0.0,0,0.0,false,false,false,false,false,false,false,false
20426096_8569450052481144618-0,false,43,0,0.0,0,0.0,true,false,false,false,false,false,false,false
military conscription legal age countries.html-0,true,196,1,0.0051020407,173,0.88265306,true,false,true,true,true,true,true,false
20426096_8569450052481144618-0,false,43,0,0.0,21,0.4883721,false,false,true,true,true,false,false,false
military conscription legal age countries.html-0,false,196,0,0.0,0,0.0,false,false,false,false,false,false,false,false
22092638_6030995511978678199-0,false,231,0,0.0,0,0.0,false,false,false,false,false,false,false,false
20426096_8569450052481144618-0,false,43,0,0.0,0,0.0,false,false,false,false,false,false,false,false
22092638_6030995511978678199-0,true,231,1,0.0043290043,204,0.8831169,true,false,true,true,true,true,true,false
5659259_6960326016223230807-0,false,26,0,0.0,0,0.0,false,false,false,false,false,false,false,false
5659259_6960326016223230807-0,false,26,0,0.0,0,0.0,false,false,false,false,false,false,false,false
alldownunder.com.html-0,false,18,0,0.0,0,0.0,false,false,false,false,false,false,false,false
alldownunder.com.html-0,false,18,0,0.0,0,0.0,false,false,false,false,false,false,false,false
5659259_6960326016223230807-0,false,26,0,0.0,0,0.0,false,false,false,false,false,false,false,false
alldownunder.com.html-0,true,18,1,0.055555556,10,0.5555556,true,false,true,true,true,true,false,false
5659259_6960326016223230807-0,true,26,1,0.03846154,20,0.7692308,false,false,false,false,false,false,false,false
alldownunder.com.html-0,false,18,0,0.0,0,0.0,false,false,false,false,false,false,false,false
tuvaluislands.com.html-0,false,16,0,0.0,0,0.0,true,false,false,false,false,false,false,false
11031786_5303663176656846513-0,true,10,1,0.1,4,0.4,true,false,true,true,true,true,false,false
tuvaluislands.com.html-0,true,16,1,0.0625,12,0.75,false,false,true,true,true,true,true,false
73551969_6072476098340490089-0,false,1,0,0.0,0,0.0,false,false,false,false,false,false,false,false
tuvaluislands.com.html-0,false,16,0,0.0,0,0.0,false,false,false,false,false,false,false,false
tuvaluislands.com.html-0,false,16,0,0.0,0,0.0,false,false,false,false,false,false,false,false
73551969_6072476098340490089-0,false,23,0,0.0,0,0.0,false,false,false,false,false,false,false,false
73551969_6072476098340490089-0,false,1,0,0.0,0,0.0,false,false,false,false,false,false,false,false
73551969_6072476098340490089-0,false,23,0,0.0,0,0.0,false,false,false,false,true,false,false,false
73551969_6072476098340490089-0,false,23,0,0.0,0,0.0,false,false,false,false,false,false,false,false
73551969_6072476098340490089-0,false,45,0,0.0,0,0.0,false,false,false,false,false,false,false,false
73551969_6072476098340490089-0,false,23,0,0.0,0,0.0,false,false,false,false,false,false,false,false
73551969_6072476098340490089-0,false,45,0,0.0,0,0.0,true,false,false,false,false,false,false,false
saschastab (15).html-0,false,42,0,0.0,0,0.0,false,false,false,false,false,false,false,false
saschastab (15).html-0,false,42,0,0.0,0,0.0,false,false,false,false,false,false,false,false
saschastab (15).html-0,true,42,1,0.023809524,36,0.85714287,true,false,true,true,true,true,true,false
11031786_5303663176656846513-0,false,10,0,0.0,0,0.0,false,false,false,false,false,false,false,false
11031786_5303663176656846513-0,false,10,0,0.0,0,0.0,false,false,false,false,false,false,false,false
11031786_5303663176656846513-0,false,10,0,0.0,0,0.0,false,false,false,false,false,false,false,false
11031786_5303663176656846513-0,false,10,0,0.0,0,0.0,false,false,false,false,false,false,false,false
11031786_5303663176656846513-0,false,10,0,0.0,0,0.0,false,false,false,false,false,false,false,false
11031786_5303663176656846513-0,false,10,0,0.0,0,0.0,false,false,false,false,false,false,false,false
cellular-news.com.html-0,false,53,0,0.0,0,0.0,false,false,false,false,false,false,false,false
Universal health care.html-0,false,247,0,0.0,0,0.0,false,false,false,false,false,false,false,false
cellular-news.com.html-0,false,53,0,0.0,0,0.0,false,false,false,false,false,false,false,false
Universal health care.html-0,false,247,0,0.0,0,0.0,false,false,false,false,false,true,false,false
Universal health care.html-0,false,247,0,0.0,211,0.854251,true,false,true,true,true,false,true,false
cellular-news.com.html-0,true,53,1,0.018867925,46,0.8679245,true,false,true,true,true,true,true,false
Universal health care.html-0,false,247,0,0.0,0,0.0,false,false,false,false,false,false,false,false
52460457_3241219925634613331-0,false,13,0,0.0,0,0.0,true,false,false,false,false,false,false,false
52460457_3241219925634613331-0,false,13,0,0.0,3,0.23076923,false,false,false,false,true,false,false,false
52460457_3241219925634613331-0,false,13,0,0.0,0,0.0,false,false,false,false,false,false,false,false
www.wcrf.org.html-0,false,51,0,0.0,0,0.0,false,false,false,false,false,false,false,false
countrycode.org.html-0,true,238,1,0.004201681,205,0.8613445,true,false,true,true,true,true,true,false
www.wcrf.org.html-0,true,51,1,0.019607844,43,0.84313726,false,false,false,false,false,false,false,false
countrycode.org.html-0,false,238,0,0.0,0,0.0,false,false,false,false,false,false,false,false
www.wcrf.org.html-0,false,51,0,0.0,0,0.0,false,false,false,false,false,false,false,false
countrycode.org.html-0,false,238,1,0.004201681,0,0.0,false,false,false,false,false,false,false,false
saschastab (15).html-1,false,22,0,0.0,0,0.0,false,false,false,false,false,false,false,false
countrycode.org.html-0,false,238,0,0.0,0,0.0,false,false,false,false,false,false,false,false
middleeast.about.com.html-0,false,21,0,0.0,0,0.0,true,false,false,false,false,false,false,false
countrycode.org.html-0,false,238,0,0.0,0,0.0,false,false,false,false,false,false,false,false
middleeast.about.com.html-0,true,21,1,0.04761905,16,0.7619048,false,false,true,true,true,true,true,false
middleeast.about.com.html-0,false,21,0,0.0,0,0.0,false,false,false,false,false,false,false,false
countrycode.org.html-0,false,238,0,0.0,0,0.0,false,false,false,false,false,false,false,false
saschastab (15).html-1,true,22,1,0.045454547,21,0.95454544,true,false,true,true,true,true,true,false
saschastab (15).html-2,false,43,0,0.0,0,0.0,false,false,false,false,false,false,false,false
saschastab (15).html-2,true,43,1,0.023255814,40,0.9302326,true,false,true,true,true,true,true,false
61032693_6292083929485638784-0,false,1,0,0.0,0,0.0,false,false,false,false,false,false,false,false
61032693_6292083929485638784-0,false,18,0,0.0,0,0.0,false,false,false,false,false,false,false,false
61032693_6292083929485638784-0,false,1,0,0.0,0,0.0,false,false,false,false,false,false,false,false
61032693_6292083929485638784-0,false,18,0,0.0,0,0.0,false,false,false,false,true,false,false,false
61032693_6292083929485638784-0,false,18,0,0.0,0,0.0,false,false,false,false,false,false,false,false
61032693_6292083929485638784-0,false,35,0,0.0,0,0.0,false,false,false,false,false,false,false,false
61032693_6292083929485638784-0,false,18,0,0.0,0,0.0,false,false,false,false,false,false,false,false
61032693_6292083929485638784-0,false,35,0,0.0,0,0.0,true,false,false,false,false,false,false,false
89.html-0,true,208,1,0.0048076925,0,0.0,false,false,true,false,true,true,false,false
89.html-0,false,208,0,0.0,0,0.0,false,false,false,false,false,false,false,false
89.html-0,false,208,0,0.0,0,0.0,true,false,false,false,false,false,false,false
12507854_3886972562627637662-0,false,17,0,0.0,0,0.0,false,false,false,false,false,false,false,false
12507854_3886972562627637662-0,false,17,0,0.0,0,0.0,false,false,false,false,false,false,false,false
89.html-0,false,208,0,0.0,0,0.0,false,false,false,false,false,false,false,false
ankie.com2.html-0,false,12,0,0.0,0,0.0,true,false,false,false,false,false,false,false
ankie.com2.html-0,false,12,0,0.0,0,0.0,false,false,false,false,false,false,false,false
ankie.com2.html-0,true,12,1,0.083333336,9,0.75,false,false,true,true,true,true,false,false
saschastab (16).html-0,false,21,0,0.0,0,0.0,true,false,false,false,false,false,false,false
92936096_2091071389914528368-0,false,18,0,0.0,0,0.0,false,false,false,false,false,false,false,false
12507854_3886972562627637662-0,true,17,1,0.05882353,15,0.88235295,false,false,true,true,true,true,true,false
92936096_2091071389914528368-0,true,18,0,0.0,17,0.9444444,true,false,true,true,true,false,true,false
12507854_3886972562627637662-0,false,17,0,0.0,8,0.47058824,false,false,true,false,false,false,false,false
92936096_2091071389914528368-0,false,18,0,0.0,0,0.0,false,false,false,false,false,false,false,false
12507854_3886972562627637662-0,false,17,0,0.0,0,0.0,true,false,false,false,false,false,false,false
saschastab (16).html-0,false,21,0,0.0,0,0.0,false,false,false,false,false,false,false,false
saschastab (16).html-0,false,21,0,0.0,0,0.0,false,false,false,false,false,false,false,false
saschastab (16).html-0,false,21,0,0.0,0,0.0,false,false,false,false,false,false,false,false
saschastab (16).html-0,false,21,0,0.0,0,0.0,false,false,false,false,false,false,false,false
saschastab (16).html-0,false,21,0,0.0,0,0.0,false,false,false,false,false,false,false,false
saschastab (16).html-0,false,21,0,0.0,0,0.0,false,false,false,false,false,false,false,false
saschastab (16).html-0,true,21,1,0.04761905,18,0.85714287,false,false,true,true,true,true,true,false
ngureco.hubpages.com.html-0,false,76,0,0.0,0,0.0,true,false,false,false,false,false,false,false
ngureco.hubpages.com.html-0,false,76,0,0.0,0,0.0,false,false,false,false,false,false,false,false
ngureco.hubpages.com.html-0,true,76,1,0.013157895,66,0.8684211,false,false,true,true,true,true,true,false
26291751_4820890281661259548-0,false,7,0,0.0,0,0.0,false,false,false,false,false,false,false,false
26291751_4820890281661259548-0,false,7,0,0.0,0,0.0,false,false,false,false,false,false,false,false
peakbagger.com.html-0,true,11,0,0.0,9,0.8181818,true,false,true,true,true,false,true,false
peakbagger.com.html-0,false,11,0,0.0,0,0.0,false,false,false,false,false,false,false,false
peakbagger.com.html-0,false,11,0,0.0,0,0.0,false,false,false,false,false,false,false,false
www.nature.com.html-0,false,11,1,0.09090909,10,0.90909094,false,false,true,false,false,false,false,false
26291751_4820890281661259548-0,false,7,0,0.0,0,0.0,true,false,false,false,false,false,false,false
www.nature.com.html-0,false,11,0,0.0,0,0.0,false,false,false,false,false,false,false,false
26291751_4820890281661259548-0,true,7,0,0.0,1,0.14285715,false,false,false,false,false,false,false,false
26291751_4820890281661259548-0,false,7,0,0.0,0,0.0,false,false,false,false,false,false,false,false
www.nature.com.html-0,false,11,0,0.0,0,0.0,true,false,false,false,false,false,false,false
www.nature.com.html-0,true,11,1,0.09090909,8,0.72727275,false,false,true,true,true,true,true,false
www.nature.com.html-0,false,11,0,0.0,0,0.0,false,false,false,false,false,false,false,false
10115329_4432483256314983990-0,true,38,0,0.0,32,0.84210527,false,false,false,false,false,false,false,false
10115329_4432483256314983990-0,true,38,0,0.0,34,0.8947368,false,false,false,false,false,false,false,false
10115329_4432483256314983990-0,true,38,0,0.0,32,0.84210527,false,false,false,false,false,false,false,false
amednews.com.html-0,true,36,2,0.055555556,34,0.9444444,true,false,true,true,true,true,true,false
amednews.com.html-0,false,36,0,0.0,0,0.0,false,false,false,false,false,false,false,false
Landlock Countries.html-0,true,45,0,0.0,38,0.84444445,true,false,true,true,true,false,true,false
Landlock Countries.html-0,false,45,0,0.0,0,0.0,false,false,false,false,false,false,false,false
Landlock Countries.html-0,false,45,0,0.0,0,0.0,false,false,false,false,false,true,false,false
alldownunder.com.html-0,false,18,0,0.0,0,0.0,false,false,false,false,false,false,false,false
Journalists in jail wordlwide.html-0,false,29,0,0.0,0,0.0,false,false,false,false,false,false,false,false
Journalists in jail wordlwide.html-0,true,29,1,0.03448276,21,0.7241379,true,false,true,true,true,true,true,false
90.html-0,false,214,0,0.0,0,0.0,true,false,false,false,false,false,false,false
90.html-0,false,214,0,0.0,0,0.0,false,false,false,false,false,false,false,false
90.html-0,true,214,1,0.004672897,0,0.0,false,false,true,false,true,true,false,false
53931484_4241092379491159965-0,false,109,0,0.0,0,0.0,false,false,false,false,false,false,false,false
53931484_4241092379491159965-0,false,109,0,0.0,0,0.0,false,false,false,false,false,false,false,false
53931484_4241092379491159965-0,false,109,0,0.0,0,0.0,false,false,false,false,false,false,false,false
53931484_4241092379491159965-0,false,109,0,0.0,0,0.0,false,false,false,false,false,false,false,false
22808281_4984209508550356917-0,false,15,0,0.0,0,0.0,false,false,false,false,false,false,false,false
22808281_4984209508550356917-0,true,15,0,0.0,9,0.6,false,false,false,false,false,false,false,false
22808281_4984209508550356917-0,false,16,1,0.0625,0,0.0,false,false,false,false,false,false,false,false
gaebler.com.html-0,true,5,1,0.2,4,0.8,true,false,true,true,true,true,true,false
22808281_4984209508550356917-0,false,14,0,0.0,0,0.0,false,false,false,false,false,false,false,false
gaebler.com.html-0,false,5,0,0.0,0,0.0,false,false,false,false,false,false,false,false
22808281_4984209508550356917-0,false,15,0,0.0,0,0.0,false,false,false,false,false,false,false,false
gaebler.com.html-0,false,5,0,0.0,0,0.0,false,false,false,false,false,false,false,false
66678751_7155165264566468827-0,false,121,0,0.0,0,0.0,true,false,false,false,false,false,false,false
66678751_7155165264566468827-0,false,121,0,0.0,0,0.0,false,false,false,false,false,false,false,false
www.statisticbrain.com.html-0,true,26,1,0.03846154,25,0.96153843,false,false,true,true,true,true,true,false
www.statisticbrain.com.html-0,false,26,0,0.0,0,0.0,true,false,false,false,false,false,false,false
www.statisticbrain.com.html-0,false,26,0,0.0,0,0.0,false,false,false,false,false,false,false,false
Countries rainfall index.html-0,false,185,0,0.0,0,0.0,false,false,false,false,false,false,false,false
Countries rainfall index.html-0,false,185,0,0.0,0,0.0,false,false,false,false,false,false,false,false
74137651_7878118847895518698-0,false,8,0,0.0,0,0.0,false,false,false,false,false,false,false,false
74137651_7878118847895518698-0,false,8,0,0.0,0,0.0,false,false,false,false,false,false,false,false
Countries rainfall index.html-0,true,185,0,0.0,178,0.96216214,true,false,true,true,true,false,true,false
66678751_7155165264566468827-0,false,121,0,0.0,0,0.0,false,false,false,false,false,false,false,false
74137651_7878118847895518698-0,false,8,0,0.0,0,0.0,false,false,false,false,false,false,false,false
66678751_7155165264566468827-0,true,121,1,0.008264462,56,0.46280992,false,false,false,true,true,true,false,false
74137651_7878118847895518698-0,false,8,0,0.0,0,0.0,true,false,false,false,true,false,false,false
66678751_7155165264566468827-0,false,121,0,0.0,0,0.0,false,false,false,false,false,false,false,false
42551289_4358798913390878859-0,false,14,0,0.0,0,0.0,false,false,false,false,false,false,false,false
neomam.com-the-gay-marriage-world-map.html-1,true,18,1,0.055555556,13,0.7222222,false,false,false,false,false,false,false,false
33057417_7330698035402075763-0,false,53,0,0.0,0,0.0,false,false,false,false,false,false,false,false
42551289_4358798913390878859-0,false,14,0,0.0,0,0.0,false,false,false,false,false,false,false,false
neomam.com-the-gay-marriage-world-map.html-1,false,18,0,0.0,0,0.0,false,false,false,false,false,false,false,false
33057417_7330698035402075763-0,false,53,0,0.0,0,0.0,true,false,false,false,false,false,false,false
42551289_4358798913390878859-0,true,14,1,0.071428575,10,0.71428573,true,false,true,true,true,true,true,false
42551289_4358798913390878859-0,false,14,0,0.0,0,0.0,false,false,false,false,false,false,false,false
40732770_2109743764049300687-0,false,3,0,0.0,0,0.0,true,false,false,false,false,false,false,false
40732770_2109743764049300687-0,false,3,0,0.0,0,0.0,false,false,false,false,false,false,false,false
40732770_2109743764049300687-0,false,3,0,0.0,2,0.6666667,false,false,true,true,true,false,true,false
28290878_7202255282128974209-0,false,11,0,0.0,0,0.0,false,false,false,false,false,false,false,false
40732770_2109743764049300687-0,false,3,0,0.0,0,0.0,false,false,false,false,false,false,false,false
28290878_7202255282128974209-0,false,11,0,0.0,0,0.0,false,false,false,false,false,false,false,false
40732770_2109743764049300687-0,false,3,0,0.0,0,0.0,false,false,false,false,false,false,false,false
28290878_7202255282128974209-0,false,11,0,0.0,0,0.0,false,false,false,false,false,false,false,false
40732770_2109743764049300687-0,false,3,0,0.0,0,0.0,false,false,false,false,false,false,false,false
28290878_7202255282128974209-0,false,11,0,0.0,0,0.0,false,false,false,false,false,false,false,false
40732770_2109743764049300687-0,false,3,0,0.0,0,0.0,false,false,false,false,false,false,false,false
40732770_2109743764049300687-0,false,3,0,0.0,0,0.0,false,false,false,false,false,false,false,false
28290878_7202255282128974209-0,false,11,0,0.0,0,0.0,true,false,false,false,false,false,false,false
40732770_2109743764049300687-0,false,3,0,0.0,0,0.0,false,false,false,false,false,false,false,false
28290878_7202255282128974209-0,false,11,0,0.0,0,0.0,false,false,false,false,false,false,false,false
40732770_2109743764049300687-0,false,3,0,0.0,0,0.0,false,false,false,false,false,false,false,false
28290878_7202255282128974209-0,true,11,0,0.0,4,0.36363637,false,false,true,false,true,false,false,false
Countries export revenues.html-0,true,224,0,0.0,195,0.87053573,true,false,true,true,true,false,true,false
89280329_8204049884922713312-0,false,27,0,0.0,0,0.0,false,false,false,false,false,false,false,false
89280329_8204049884922713312-0,false,27,0,0.0,0,0.0,false,false,false,false,false,false,false,false
89280329_8204049884922713312-0,false,1,0,0.0,0,0.0,false,false,false,false,false,false,false,false
Countries export revenues.html-0,false,224,0,0.0,0,0.0,false,false,false,false,false,false,false,false
89280329_8204049884922713312-0,false,1,0,0.0,0,0.0,false,false,false,false,false,false,false,false
Countries export revenues.html-0,false,224,0,0.0,0,0.0,false,false,false,false,false,false,false,false
