tableId,label,length,numberOfCellsContainingCountry,percentageOfCellsContainingCountry,numberOfCellsContainingCountryNames,percentageOfCellsContainingCountryNames,resultAlwaysFirst,resultAlwaysEmpty,resultTengli,resultChen,resultFindCrossing,resultFindCountry,resultFindCountryNames,resultClassifier
Global maternal mortality rate.html-0,false,3,0,0.0,1,0.33333334,false,false,false,false,false,false,false,false
Global maternal mortality rate.html-0,false,3,0,0.0,1,0.33333334,false,false,false,false,false,false,false,false
Global maternal mortality rate.html-0,false,3,0,0.0,1,0.33333334,false,false,true,false,false,false,false,false
Alphabetical List of Countries  1.html-0,false,7,0,0.0,0,0.0,false,false,false,false,false,false,false,false
Global maternal mortality rate.html-0,false,3,0,0.0,1,0.33333334,false,false,false,false,false,false,false,false
Alphabetical List of Countries  1.html-0,false,7,0,0.0,1,0.14285715,false,false,false,false,false,false,false,false
Global maternal mortality rate.html-0,false,3,0,0.0,0,0.0,false,false,false,false,false,false,false,false
Alphabetical List of Countries  1.html-0,false,7,0,0.0,1,0.14285715,false,false,false,false,false,false,false,false
Global maternal mortality rate.html-0,false,3,0,0.0,1,0.33333334,false,false,false,false,false,false,false,false
Alphabetical List of Countries  1.html-0,false,7,0,0.0,1,0.14285715,false,false,false,false,false,false,false,false
Global maternal mortality rate.html-0,false,3,0,0.0,1,0.33333334,false,false,false,false,false,false,false,false
5659259_6960326016223230807-0,false,4,0,0.0,1,0.25,false,false,false,false,false,false,false,false
5659259_6960326016223230807-0,false,4,0,0.0,1,0.25,false,false,false,false,false,false,false,false
5659259_6960326016223230807-0,false,4,0,0.0,1,0.25,false,false,false,false,false,false,false,false
5659259_6960326016223230807-0,false,4,0,0.0,1,0.25,false,false,false,false,false,false,false,false
www.indexmundi.com.condoms.html-0,false,4,0,0.0,1,0.25,false,false,false,false,false,false,false,false
www.indexmundi.com.condoms.html-0,false,4,0,0.0,1,0.25,false,false,false,false,false,false,false,false
www.indexmundi.com.condoms.html-0,false,4,0,0.0,1,0.25,false,false,false,false,false,false,false,false
www.indexmundi.com.condoms.html-0,false,4,0,0.0,1,0.25,false,false,false,false,false,false,false,false
www.indexmundi.com.condoms.html-0,false,4,0,0.0,1,0.25,false,false,false,false,false,false,false,false
www.indexmundi.com.condoms.html-0,false,4,0,0.0,1,0.25,false,false,false,false,false,false,false,false
www.indexmundi.com.condoms.html-0,false,4,0,0.0,0,0.0,false,false,false,false,false,false,false,false
www.indexmundi.com.condoms.html-0,false,4,0,0.0,0,0.0,false,false,false,false,false,false,false,false
www.indexmundi.com.condoms.html-0,false,4,0,0.0,1,0.25,false,false,false,false,false,false,false,false
www.indexmundi.com.condoms.html-0,false,4,0,0.0,1,0.25,false,false,false,false,false,false,false,false
exploringafrica.matrix.msu.edu.html-0,false,4,0,0.0,1,0.25,false,false,false,false,false,false,false,false
exploringafrica.matrix.msu.edu.html-0,true,4,1,0.25,0,0.0,false,false,false,false,false,false,false,false
5659259_6960326016223230807-0,false,4,0,0.0,1,0.25,false,false,false,false,false,false,false,false
exploringafrica.matrix.msu.edu.html-0,false,4,0,0.0,1,0.25,false,false,false,false,false,false,false,false
5659259_6960326016223230807-0,false,4,0,0.0,1,0.25,false,false,false,false,false,false,false,false
5659259_6960326016223230807-0,false,4,0,0.0,1,0.25,false,false,false,false,false,false,false,false
5659259_6960326016223230807-0,false,4,0,0.0,1,0.25,false,false,false,false,false,false,false,false
exploringafrica.matrix.msu.edu.html-0,false,4,0,0.0,0,0.0,false,false,false,false,false,false,false,false
5659259_6960326016223230807-0,false,4,0,0.0,1,0.25,false,false,false,false,false,false,false,false
exploringafrica.matrix.msu.edu.html-0,false,4,0,0.0,1,0.25,false,false,false,false,false,false,false,false
exploringafrica.matrix.msu.edu.html-0,false,4,0,0.0,0,0.0,false,false,false,false,false,false,false,false
exploringafrica.matrix.msu.edu.html-0,false,4,0,0.0,1,0.25,false,false,false,false,false,false,false,false
www.indexmundi.com.condoms.html-0,false,4,0,0.0,1,0.25,false,false,false,false,false,false,false,false
www.indexmundi.com.condoms.html-0,false,4,0,0.0,0,0.0,false,false,false,false,false,false,false,false
5659259_6960326016223230807-0,false,4,0,0.0,1,0.25,false,false,false,false,false,false,false,false
www.indexmundi.com.condoms.html-0,false,4,0,0.0,1,0.25,false,false,false,false,false,false,false,false
5659259_6960326016223230807-0,false,4,0,0.0,1,0.25,false,false,false,false,false,false,false,false
www.indexmundi.com.condoms.html-0,false,4,0,0.0,0,0.0,false,false,false,false,false,false,false,false
5659259_6960326016223230807-0,false,4,0,0.0,0,0.0,false,false,false,false,false,false,false,false
5659259_6960326016223230807-0,false,4,0,0.0,1,0.25,false,false,false,false,false,false,false,false
5659259_6960326016223230807-0,false,4,0,0.0,0,0.0,false,false,false,false,false,false,false,false
5659259_6960326016223230807-0,false,4,0,0.0,1,0.25,false,false,false,false,false,false,false,false
www.indexmundi.com.condoms.html-0,false,4,0,0.0,1,0.25,false,false,false,false,false,false,false,false
www.indexmundi.com.condoms.html-0,false,4,0,0.0,1,0.25,false,false,false,false,false,false,false,false
www.indexmundi.com.condoms.html-0,false,4,0,0.0,1,0.25,false,false,false,false,false,false,false,false
www.indexmundi.com.condoms.html-0,false,4,0,0.0,1,0.25,false,false,false,false,false,false,false,false
www.indexmundi.com.condoms.html-0,false,4,0,0.0,1,0.25,false,false,false,false,false,false,false,false
www.indexmundi.com.condoms.html-0,false,4,0,0.0,1,0.25,false,false,false,false,false,false,false,false
5659259_6960326016223230807-0,false,4,0,0.0,1,0.25,false,false,false,false,false,false,false,false
69437433_6879391104610292912-0,false,4,0,0.0,1,0.25,false,false,false,false,false,false,false,false
69437433_6879391104610292912-0,true,4,1,0.25,0,0.0,true,false,true,true,true,true,true,false
69437433_6879391104610292912-0,false,4,0,0.0,1,0.25,false,false,false,false,false,false,false,false
69437433_6879391104610292912-0,false,4,0,0.0,1,0.25,false,false,false,false,false,false,false,false
69437433_6879391104610292912-0,false,4,0,0.0,1,0.25,false,false,false,false,false,false,false,false
69437433_6879391104610292912-0,false,4,0,0.0,0,0.0,false,false,false,false,false,false,false,false
69437433_6879391104610292912-0,false,4,0,0.0,1,0.25,false,false,false,false,false,false,false,false
69437433_6879391104610292912-0,false,4,0,0.0,1,0.25,false,false,false,false,false,false,false,false
69437433_6879391104610292912-0,false,4,0,0.0,1,0.25,false,false,false,false,false,false,false,false
69437433_6879391104610292912-0,false,4,0,0.0,1,0.25,false,false,false,false,false,false,false,false
www.winentrance.com-general_knowledge.html-0,false,2,0,0.0,0,0.0,false,false,false,false,false,false,false,false
www.winentrance.com-general_knowledge.html-0,false,2,0,0.0,0,0.0,false,false,false,false,false,false,false,false
Global household solid fuel usage.html-0,false,3,0,0.0,1,0.33333334,false,false,false,false,false,false,false,false
Global household solid fuel usage.html-0,true,3,1,0.33333334,0,0.0,true,false,true,true,true,true,true,false
www.winentrance.com-general_knowledge.html-0,false,2,0,0.0,1,0.5,false,false,false,false,false,false,false,false
www.winentrance.com-general_knowledge.html-0,false,2,0,0.0,0,0.0,false,false,false,false,false,false,false,false
43025807_7364077185068498462-0,false,5,0,0.0,1,0.2,false,false,false,false,false,false,false,false
43025807_7364077185068498462-0,true,5,0,0.0,0,0.0,true,false,true,true,true,false,true,false
www.winentrance.com-general_knowledge.html-0,false,2,0,0.0,0,0.0,false,false,false,false,false,false,false,false
43025807_7364077185068498462-0,false,5,0,0.0,1,0.2,false,false,false,false,false,false,false,false
www.winentrance.com-general_knowledge.html-0,false,2,0,0.0,1,0.5,false,false,false,false,false,false,false,false
43025807_7364077185068498462-0,false,5,0,0.0,1,0.2,false,false,false,false,false,false,false,false
www.winentrance.com-general_knowledge.html-0,false,2,0,0.0,1,0.5,false,false,false,false,false,false,false,false
43025807_7364077185068498462-0,false,5,0,0.0,0,0.0,false,false,false,false,false,false,false,false
www.winentrance.com-general_knowledge.html-0,false,2,0,0.0,1,0.5,false,false,false,false,false,false,false,false
43025807_7364077185068498462-0,false,5,0,0.0,1,0.2,false,false,false,false,false,false,false,false
www.winentrance.com-general_knowledge.html-0,false,2,0,0.0,1,0.5,false,false,false,false,false,false,false,false
www.winentrance.com-general_knowledge.html-0,false,2,0,0.0,1,0.5,false,false,false,false,false,false,false,false
www.winentrance.com-general_knowledge.html-0,false,2,0,0.0,1,0.5,false,false,false,false,false,false,false,false
www.winentrance.com-general_knowledge.html-0,false,2,0,0.0,0,0.0,false,false,false,false,false,false,false,false
Global household solid fuel usage.html-0,false,3,0,0.0,1,0.33333334,false,false,false,false,false,false,false,false
Global household solid fuel usage.html-0,false,3,0,0.0,1,0.33333334,false,false,false,false,false,false,false,false
Global household solid fuel usage.html-0,false,3,0,0.0,0,0.0,false,false,false,false,false,false,false,false
Global household solid fuel usage.html-0,false,3,0,0.0,1,0.33333334,false,false,false,false,false,false,false,false
Global household solid fuel usage.html-0,false,3,0,0.0,0,0.0,false,false,false,false,false,false,false,false
Global household solid fuel usage.html-0,false,3,0,0.0,1,0.33333334,false,false,false,false,false,false,false,false
Global household solid fuel usage.html-0,false,3,0,0.0,1,0.33333334,false,false,false,false,false,false,false,false
Global household solid fuel usage.html-0,false,3,0,0.0,1,0.33333334,false,false,false,false,false,false,false,false
43025807_7364077185068498462-0,false,5,0,0.0,1,0.2,false,false,false,false,false,false,false,false
43025807_7364077185068498462-0,false,5,0,0.0,0,0.0,false,false,false,false,false,false,false,false
43025807_7364077185068498462-0,false,5,0,0.0,0,0.0,false,false,false,false,false,false,false,false
43025807_7364077185068498462-0,false,5,0,0.0,1,0.2,false,false,false,false,false,false,false,false
www.winentrance.com-general_knowledge.html-0,false,2,0,0.0,1,0.5,false,false,false,false,false,false,false,false
www.winentrance.com-general_knowledge.html-0,false,2,0,0.0,1,0.5,false,false,false,false,false,false,false,false
www.winentrance.com-general_knowledge.html-0,false,2,0,0.0,0,0.0,false,false,false,false,false,false,false,false
www.winentrance.com-general_knowledge.html-0,false,2,0,0.0,1,0.5,false,false,false,false,false,false,false,false
www.winentrance.com-general_knowledge.html-0,false,2,0,0.0,1,0.5,false,false,false,false,false,false,false,false
www.winentrance.com-general_knowledge.html-0,false,2,0,0.0,1,0.5,false,false,false,false,false,false,false,false
www.winentrance.com-general_knowledge.html-0,false,2,0,0.0,0,0.0,false,false,false,false,false,false,false,false
www.winentrance.com-general_knowledge.html-0,false,2,0,0.0,1,0.5,false,false,false,false,false,false,false,false
www.winentrance.com-general_knowledge.html-0,false,2,0,0.0,1,0.5,false,false,false,false,false,false,false,false
www.winentrance.com-general_knowledge.html-0,false,2,0,0.0,1,0.5,false,false,false,false,false,false,false,false
www.wcrf.org.html-0,false,3,0,0.0,1,0.33333334,false,false,false,false,false,false,false,false
www.wcrf.org.html-0,false,3,0,0.0,1,0.33333334,false,false,false,false,false,false,false,false
www.wcrf.org.html-0,false,3,0,0.0,0,0.0,false,false,false,false,false,false,false,false
www.wcrf.org.html-0,false,3,0,0.0,0,0.0,false,false,false,false,false,false,false,false
www.wcrf.org.html-0,false,3,0,0.0,1,0.33333334,false,false,false,false,false,false,false,false
www.wcrf.org.html-0,false,3,0,0.0,1,0.33333334,false,false,false,false,false,false,false,false
www.wcrf.org.html-0,false,3,0,0.0,1,0.33333334,false,false,false,false,false,false,false,false
www.wcrf.org.html-0,false,3,0,0.0,1,0.33333334,false,false,false,false,false,false,false,false
www.wcrf.org.html-0,false,3,0,0.0,1,0.33333334,false,false,false,false,false,false,false,false
www.wcrf.org.html-0,false,3,0,0.0,1,0.33333334,false,false,false,false,false,false,false,false
www.wcrf.org.html-0,false,3,0,0.0,1,0.33333334,false,false,false,false,false,false,false,false
www.wcrf.org.html-0,false,3,0,0.0,1,0.33333334,false,false,false,false,false,false,false,false
www.wcrf.org.html-0,false,3,0,0.0,1,0.33333334,false,false,false,false,false,false,false,false
www.wcrf.org.html-0,false,3,0,0.0,1,0.33333334,false,false,false,false,false,false,false,false
www.wcrf.org.html-0,false,3,0,0.0,1,0.33333334,false,false,false,false,false,false,false,false
www.wcrf.org.html-0,false,3,0,0.0,1,0.33333334,false,false,false,false,false,false,false,false
www.wcrf.org.html-0,false,3,0,0.0,1,0.33333334,false,false,false,false,false,false,false,false
www.wcrf.org.html-0,false,3,0,0.0,1,0.33333334,false,false,false,false,false,false,false,false
www.wcrf.org.html-0,false,3,0,0.0,1,0.33333334,false,false,false,false,false,false,false,false
www.wcrf.org.html-0,false,3,0,0.0,0,0.0,false,false,false,false,false,false,false,false
www.wcrf.org.html-0,false,3,0,0.0,1,0.33333334,false,false,false,false,false,false,false,false
www.wcrf.org.html-0,false,3,0,0.0,1,0.33333334,false,false,false,false,false,false,false,false
www.wcrf.org.html-0,false,3,0,0.0,1,0.33333334,false,false,false,false,false,false,false,false
www.wcrf.org.html-0,false,3,0,0.0,1,0.33333334,false,false,false,false,false,false,false,false
www.wcrf.org.html-0,false,3,0,0.0,1,0.33333334,false,false,false,false,false,false,false,false
www.wcrf.org.html-0,false,3,0,0.0,1,0.33333334,false,false,false,false,false,false,false,false
www.wcrf.org.html-0,false,3,0,0.0,1,0.33333334,false,false,false,false,false,false,false,false
www.wcrf.org.html-0,false,3,0,0.0,1,0.33333334,false,false,false,false,false,false,false,false
www.wcrf.org.html-0,false,3,0,0.0,1,0.33333334,false,false,false,false,false,false,false,false
www.wcrf.org.html-0,false,3,0,0.0,0,0.0,false,false,false,false,false,false,false,false
www.wcrf.org.html-0,false,3,0,0.0,1,0.33333334,false,false,false,false,false,false,false,false
www.wcrf.org.html-0,false,3,0,0.0,1,0.33333334,false,false,false,false,false,false,false,false
geohive.com.html-0,false,4,0,0.0,1,0.25,false,false,false,false,false,false,false,false
geohive.com.html-0,false,4,0,0.0,1,0.25,false,false,false,false,false,false,false,false
www.wcrf.org.html-0,false,3,0,0.0,1,0.33333334,false,false,false,false,false,false,false,false
www.wcrf.org.html-0,false,3,0,0.0,1,0.33333334,false,false,false,false,false,false,false,false
www.wcrf.org.html-0,false,3,0,0.0,1,0.33333334,false,false,false,false,false,false,false,false
www.wcrf.org.html-0,false,3,0,0.0,1,0.33333334,false,false,false,false,false,false,false,false
www.wcrf.org.html-0,false,3,0,0.0,1,0.33333334,false,false,false,false,false,false,false,false
www.wcrf.org.html-0,false,3,0,0.0,1,0.33333334,false,false,false,false,false,false,false,false
www.wcrf.org.html-0,false,3,0,0.0,1,0.33333334,false,false,false,false,false,false,false,false
www.wcrf.org.html-0,false,3,0,0.0,1,0.33333334,false,false,false,false,false,false,false,false
52460457_3241219925634613331-0,false,3,0,0.0,1,0.33333334,false,false,false,false,false,false,false,false
52460457_3241219925634613331-0,false,3,0,0.0,0,0.0,false,false,false,false,false,false,false,false
52460457_3241219925634613331-0,false,3,0,0.0,0,0.0,false,false,false,false,false,false,false,false
rsssf.com.html-0,true,9,1,0.11111111,0,0.0,false,false,false,false,false,false,false,false
rsssf.com.html-0,false,9,0,0.0,0,0.0,false,false,false,false,false,false,false,false
rsssf.com.html-0,false,9,0,0.0,1,0.11111111,false,false,false,false,false,false,false,false
rsssf.com.html-0,false,9,0,0.0,1,0.11111111,false,false,false,false,false,false,false,false
rsssf.com.html-0,false,9,0,0.0,1,0.11111111,false,false,false,false,false,false,false,false
rsssf.com.html-0,false,9,0,0.0,1,0.11111111,false,false,false,false,false,false,false,false
rsssf.com.html-0,false,9,0,0.0,1,0.11111111,false,false,false,false,false,false,false,false
rsssf.com.html-0,false,9,0,0.0,0,0.0,false,false,false,false,false,false,false,false
rsssf.com.html-0,false,9,0,0.0,1,0.11111111,false,false,false,false,false,false,false,false
rsssf.com.html-0,false,9,0,0.0,1,0.11111111,false,false,false,false,false,false,false,false
www.indexmundi.com.condoms.html-0,false,4,0,0.0,0,0.0,false,false,false,false,false,false,false,false
www.indexmundi.com.condoms.html-0,false,4,0,0.0,1,0.25,false,false,false,false,false,false,false,false
www.indexmundi.com.condoms.html-0,false,4,0,0.0,1,0.25,false,false,false,false,false,false,false,false
www.indexmundi.com.condoms.html-0,false,4,0,0.0,1,0.25,false,false,false,false,false,false,false,false
www.indexmundi.com.condoms.html-0,false,4,0,0.0,1,0.25,false,false,false,false,false,false,false,false
www.indexmundi.com.condoms.html-0,false,4,0,0.0,1,0.25,false,false,false,false,false,false,false,false
www.indexmundi.com.condoms.html-0,false,4,0,0.0,1,0.25,false,false,false,false,false,false,false,false
www.indexmundi.com.condoms.html-0,false,4,0,0.0,1,0.25,false,false,false,false,false,false,false,false
www.indexmundi.com.condoms.html-0,false,4,0,0.0,1,0.25,false,false,false,false,false,false,false,false
www.indexmundi.com.condoms.html-0,false,4,0,0.0,1,0.25,false,false,false,false,false,false,false,false
www.indexmundi.com.condoms.html-0,false,4,0,0.0,1,0.25,false,false,false,false,false,false,false,false
www.indexmundi.com.condoms.html-0,false,4,0,0.0,1,0.25,false,false,false,false,false,false,false,false
www.indexmundi.com.condoms.html-0,false,4,0,0.0,0,0.0,false,false,false,false,false,false,false,false
www.indexmundi.com.condoms.html-0,false,4,0,0.0,1,0.25,false,false,false,false,false,false,false,false
www.indexmundi.com.condoms.html-0,false,4,0,0.0,1,0.25,false,false,false,false,false,false,false,false
www.indexmundi.com.condoms.html-0,false,4,0,0.0,1,0.25,false,false,false,false,false,false,false,false
www.indexmundi.com.condoms.html-0,false,4,0,0.0,1,0.25,false,false,false,false,false,false,false,false
www.indexmundi.com.condoms.html-0,false,4,0,0.0,1,0.25,false,false,false,false,false,false,false,false
www.indexmundi.com.condoms.html-0,false,4,0,0.0,1,0.25,false,false,false,false,false,false,false,false
www.indexmundi.com.condoms.html-0,false,4,0,0.0,1,0.25,false,false,false,false,false,false,false,false
www.indexmundi.com.condoms.html-0,false,4,0,0.0,1,0.25,false,false,false,false,false,false,false,false
www.indexmundi.com.condoms.html-0,false,4,0,0.0,1,0.25,false,false,false,false,false,false,false,false
rsssf.com.html-1,true,9,1,0.11111111,0,0.0,false,false,false,false,false,false,false,false
rsssf.com.html-1,false,9,0,0.0,1,0.11111111,false,false,false,false,false,false,false,false
www.indexmundi.com.condoms.html-0,false,4,0,0.0,1,0.25,false,false,false,false,false,false,false,false
rsssf.com.html-1,false,9,0,0.0,1,0.11111111,false,false,false,false,false,false,false,false
www.indexmundi.com.condoms.html-0,false,4,0,0.0,1,0.25,false,false,false,false,false,false,false,false
rsssf.com.html-1,false,9,0,0.0,1,0.11111111,false,false,false,false,false,false,false,false
www.indexmundi.com.condoms.html-0,false,4,0,0.0,1,0.25,false,false,false,false,false,false,false,false
rsssf.com.html-1,false,9,0,0.0,1,0.11111111,false,false,false,false,false,false,false,false
rsssf.com.html-1,false,9,0,0.0,1,0.11111111,false,false,false,false,false,false,false,false
rsssf.com.html-1,false,9,0,0.0,1,0.11111111,false,false,false,false,false,false,false,false
rsssf.com.html-1,false,9,0,0.0,1,0.11111111,false,false,false,false,false,false,false,false
rsssf.com.html-1,false,9,0,0.0,0,0.0,false,false,false,false,false,false,false,false
10805443_3820226652676022379-0,true,10,0,0.0,0,0.0,true,false,false,true,true,false,true,false
10805443_3820226652676022379-0,false,10,0,0.0,1,0.1,false,false,false,true,false,false,false,false
rsssf.com.html-1,false,9,0,0.0,1,0.11111111,false,false,false,false,false,false,false,false
10805443_3820226652676022379-0,false,10,0,0.0,1,0.1,false,false,false,true,false,false,false,false
33614880_1875516406917529528-0,false,8,0,0.0,0,0.0,false,false,false,true,false,false,false,false
33614880_1875516406917529528-0,false,8,0,0.0,0,0.0,false,false,false,true,false,false,false,false
33614880_1875516406917529528-0,true,8,0,0.0,0,0.0,true,false,true,true,true,false,false,false
33614880_1875516406917529528-0,false,8,0,0.0,0,0.0,false,false,false,true,false,false,false,false
international privacy index.html-0,false,3,0,0.0,1,0.33333334,false,false,false,false,false,false,false,false
international privacy index.html-0,false,3,0,0.0,1,0.33333334,false,false,true,false,false,false,false,false
international privacy index.html-0,false,3,0,0.0,1,0.33333334,false,false,false,false,false,false,false,false
international privacy index.html-0,false,3,0,0.0,1,0.33333334,false,false,false,false,false,false,false,false
international privacy index.html-0,false,3,0,0.0,1,0.33333334,false,false,false,false,false,false,false,false
international privacy index.html-0,false,3,0,0.0,1,0.33333334,false,false,false,false,false,false,false,false
international privacy index.html-0,false,3,0,0.0,1,0.33333334,false,false,false,false,false,false,false,false
international privacy index.html-0,false,3,0,0.0,0,0.0,false,false,false,false,false,false,false,false
international privacy index.html-0,false,3,0,0.0,1,0.33333334,false,false,false,false,false,false,false,false
international privacy index.html-0,false,3,0,0.0,1,0.33333334,false,false,false,false,false,false,false,false
Global breast cancer incidence rate.html-0,false,3,0,0.0,1,0.33333334,false,false,false,false,false,false,false,false
Global breast cancer incidence rate.html-0,false,3,0,0.0,1,0.33333334,false,false,false,false,false,false,false,false
Global breast cancer incidence rate.html-0,false,3,0,0.0,1,0.33333334,false,false,false,false,false,false,false,false
Global breast cancer incidence rate.html-0,false,3,0,0.0,1,0.33333334,false,false,false,false,false,false,false,false
33614880_1875516406917529528-0,false,8,0,0.0,0,0.0,false,false,false,true,false,false,false,false
33614880_1875516406917529528-0,false,8,0,0.0,0,0.0,false,false,false,true,false,false,false,false
33614880_1875516406917529528-0,false,8,0,0.0,0,0.0,false,false,false,true,false,false,false,false
33614880_1875516406917529528-0,false,8,0,0.0,0,0.0,false,false,false,true,false,false,false,false
33614880_1875516406917529528-0,false,8,0,0.0,0,0.0,false,false,false,true,false,false,false,false
33614880_1875516406917529528-0,false,8,0,0.0,0,0.0,false,false,false,true,false,false,false,false
international privacy index.html-0,false,3,0,0.0,1,0.33333334,false,false,false,false,false,false,false,false
international privacy index.html-0,false,3,0,0.0,1,0.33333334,false,false,false,false,false,false,false,false
international privacy index.html-0,false,3,0,0.0,1,0.33333334,false,false,false,false,false,false,false,false
international privacy index.html-0,false,3,0,0.0,1,0.33333334,false,false,false,false,false,false,false,false
international privacy index.html-0,false,3,0,0.0,1,0.33333334,false,false,false,false,false,false,false,false
international privacy index.html-0,false,3,0,0.0,1,0.33333334,false,false,false,false,false,false,false,false
international privacy index.html-0,false,3,0,0.0,1,0.33333334,false,false,false,false,false,false,false,false
international privacy index.html-0,false,3,0,0.0,1,0.33333334,false,false,false,false,false,false,false,false
international privacy index.html-0,false,3,0,0.0,1,0.33333334,false,false,false,false,false,false,false,false
international privacy index.html-0,false,3,0,0.0,1,0.33333334,false,false,false,false,false,false,false,false
international privacy index.html-0,false,3,0,0.0,1,0.33333334,false,false,false,false,false,false,false,false
international privacy index.html-0,false,3,0,0.0,1,0.33333334,false,false,false,false,false,false,false,false
international privacy index.html-0,false,3,0,0.0,1,0.33333334,false,false,false,false,false,false,false,false
international privacy index.html-0,false,3,0,0.0,1,0.33333334,false,false,false,false,false,false,false,false
international privacy index.html-0,false,3,0,0.0,1,0.33333334,false,false,false,false,false,false,false,false
international privacy index.html-0,false,3,0,0.0,1,0.33333334,false,false,false,false,false,false,false,false
international privacy index.html-0,false,3,0,0.0,1,0.33333334,false,false,false,false,false,false,false,false
international privacy index.html-0,false,3,0,0.0,1,0.33333334,false,false,false,false,false,false,false,false
international privacy index.html-0,false,3,0,0.0,1,0.33333334,false,false,false,false,false,false,false,false
international privacy index.html-0,false,3,0,0.0,1,0.33333334,false,false,false,false,false,false,false,false
Number of nobel prize winners.html-0,false,2,0,0.0,1,0.5,false,false,false,false,false,false,false,false
Number of nobel prize winners.html-0,false,2,0,0.0,1,0.5,false,false,false,false,false,false,false,false
Number of nobel prize winners.html-0,false,2,0,0.0,1,0.5,false,false,false,false,false,false,false,false
Number of nobel prize winners.html-0,false,2,0,0.0,1,0.5,false,false,false,false,false,false,false,false
Number of nobel prize winners.html-0,false,2,0,0.0,1,0.5,false,false,false,false,false,false,false,false
Number of nobel prize winners.html-0,false,2,0,0.0,1,0.5,false,false,false,false,false,false,false,false
Number of nobel prize winners.html-0,false,2,0,0.0,1,0.5,false,false,false,false,false,false,false,false
Number of nobel prize winners.html-0,false,2,0,0.0,1,0.5,true,false,false,true,true,false,false,false
Number of nobel prize winners.html-0,false,2,0,0.0,1,0.5,false,false,false,false,false,false,false,false
Number of nobel prize winners.html-0,false,2,0,0.0,1,0.5,false,false,false,false,false,false,false,false
international privacy index.html-0,false,3,0,0.0,1,0.33333334,false,false,false,false,false,false,false,false
international privacy index.html-0,false,3,0,0.0,0,0.0,false,false,false,false,false,false,false,false
international privacy index.html-0,false,3,0,0.0,1,0.33333334,false,false,false,false,false,false,false,false
international privacy index.html-0,false,3,0,0.0,1,0.33333334,false,false,false,false,false,false,false,false
international privacy index.html-0,false,3,0,0.0,1,0.33333334,false,false,false,false,false,false,false,false
international privacy index.html-0,false,3,0,0.0,0,0.0,false,false,false,false,false,false,false,false
international privacy index.html-0,false,3,0,0.0,1,0.33333334,false,false,false,false,false,false,false,false
international privacy index.html-0,false,3,0,0.0,0,0.0,false,false,false,false,false,false,false,false
international privacy index.html-0,false,3,0,0.0,1,0.33333334,false,false,false,false,false,false,false,false
international privacy index.html-0,false,3,0,0.0,0,0.0,false,false,false,false,false,false,false,false
Global breast cancer incidence rate.html-0,false,3,0,0.0,0,0.0,false,false,false,false,true,false,false,false
Global breast cancer incidence rate.html-0,false,3,0,0.0,1,0.33333334,true,false,false,false,true,false,false,false
Global breast cancer incidence rate.html-0,false,3,0,0.0,1,0.33333334,false,false,false,false,true,false,false,false
Global breast cancer incidence rate.html-0,false,3,0,0.0,1,0.33333334,false,false,false,false,true,false,false,false
Global breast cancer incidence rate.html-0,false,3,0,0.0,1,0.33333334,false,false,false,false,true,false,false,false
Global breast cancer incidence rate.html-0,false,3,0,0.0,0,0.0,false,false,false,false,true,false,false,false
27402840_3615588268886789724-0,false,8,0,0.0,1,0.125,false,false,false,false,false,false,false,false
27402840_3615588268886789724-0,false,8,0,0.0,1,0.125,false,false,false,false,false,false,false,false
27402840_3615588268886789724-0,false,8,0,0.0,1,0.125,false,false,false,false,false,false,false,false
27402840_3615588268886789724-0,false,8,0,0.0,1,0.125,false,false,false,false,false,false,false,false
27402840_3615588268886789724-0,false,8,0,0.0,1,0.125,false,false,false,false,false,false,false,false
27402840_3615588268886789724-0,false,8,0,0.0,1,0.125,false,false,false,false,false,false,false,false
27402840_3615588268886789724-0,false,8,0,0.0,0,0.0,false,false,false,false,false,false,false,false
27402840_3615588268886789724-0,false,8,0,0.0,1,0.125,false,false,false,false,false,false,false,false
27402840_3615588268886789724-0,false,8,0,0.0,1,0.125,false,false,false,false,false,false,false,false
27402840_3615588268886789724-0,false,8,0,0.0,0,0.0,false,false,false,false,false,false,false,false
27402840_3615588268886789724-0,false,8,0,0.0,0,0.0,false,false,false,false,false,false,false,false
27402840_3615588268886789724-0,false,8,0,0.0,0,0.0,false,false,false,false,false,false,false,false
27402840_3615588268886789724-0,false,8,0,0.0,1,0.125,false,false,false,false,false,false,false,false
27402840_3615588268886789724-0,false,8,0,0.0,1,0.125,false,false,false,false,false,false,false,false
27402840_3615588268886789724-0,false,8,0,0.0,1,0.125,false,false,false,false,false,false,false,false
27402840_3615588268886789724-0,false,8,0,0.0,0,0.0,false,false,false,false,false,false,false,false
27402840_3615588268886789724-0,false,8,0,0.0,1,0.125,false,false,false,false,false,false,false,false
27402840_3615588268886789724-0,false,8,0,0.0,0,0.0,false,false,false,false,false,false,false,false
27402840_3615588268886789724-0,false,8,0,0.0,1,0.125,false,false,false,false,false,false,false,false
27402840_3615588268886789724-0,false,8,0,0.0,1,0.125,false,false,false,false,false,false,false,false
www.learnenglish.de-basics-nationalities.html-1,false,2,0,0.0,1,0.5,false,false,false,false,false,false,false,false
countrycode.org.html-0,true,6,2,0.33333334,0,0.0,true,false,true,true,true,true,true,false
countrycode.org.html-0,false,6,0,0.0,1,0.16666667,false,false,false,false,false,false,false,false
